,Time,Alt,Bearing,Speed,VerticalAccuracy,Accuracy
394,1624446306297,150.1045570363625,344.5877,0.7520825,3.0,5.552
395,1624446311660,150.16394865334416,344.75174,0.8861158,3.0,6.265
396,1624446317130,150.14248160765317,22.615551,0.8426435,3.0,6.169
397,1624446322605,150.31547283740653,23.574024,0.7749723,3.0,6.633
398,1624446327986,150.37944032009216,20.187017,1.0284879,3.0,5.868
399,1624446333590,150.37336851608202,6.5602074,0.77386844,3.0,7.08
400,1624446338973,150.42069101957202,350.99533,0.8770251,3.0,6.051
401,1624446344683,150.2138003379616,53.94979,1.2024354,3.0,6.775
402,1624446349849,150.21612247867162,105.82483,0.9812984,3.0,4.216
403,1624446354963,150.44540831921933,114.05672,1.0634865,3.0,4.811
404,1624446359947,150.39604919592318,114.34536,1.141822,3.0,4.16
405,1624446365279,150.59760358688882,117.159,1.1964663,3.0,4.011
406,1624446370285,150.53926378173986,117.30506,1.182348,3.0,4.315
407,1624446375406,150.601674604764,119.147,1.2704972,3.0,4.726
408,1624446380427,150.64154668304155,114.9966,1.3286266,3.0,11.338
409,1624446385591,150.73787763125358,119.430176,1.2062546,3.0,5.628
410,1624446390667,150.76123132820155,125.10101,1.2328494,3.0,4.436
411,1624446395870,150.86604335293745,119.186,1.0842766,3.0,4.412
412,1624446400955,150.87878773200373,100.469124,1.0331585,3.0,4.481
413,1624446405981,150.83084756760897,87.24696,1.1019608,3.0,4.582
414,1624446411370,150.99147270713328,83.93136,1.1825109,3.0,5.053
415,1624446416600,150.90395397919,61.99421,0.9918181,3.0,4.758
416,1624446421891,152.10145265502936,44.154243,1.143842,3.0,4.402
417,1624446427449,152.07312255727803,48.83478,1.0063525,3.0,4.05
418,1624446432861,151.6478241696728,50.888626,1.011997,3.0,4.071
419,1624446437939,151.65950495873878,55.49338,1.0525422,3.0,4.581
420,1624446443966,151.2522755915801,40.126568,0.804292,3.0,4.555
421,1624446449914,150.879040885932,10.440282,0.5176404,3.0,4.095
422,1624446454939,150.75082822433822,43.658512,0.5721059,3.0,4.247
423,1624446459956,150.93513511055545,60.66301,0.70332015,3.0,4.843
424,1624446465945,150.93003146369392,55.332848,0.931562,3.0,7.893
425,1624446471084,151.16939923542608,42.298233,0.8088357,3.0,6.591
426,1624446476621,151.2199853624488,18.642033,0.59719455,3.0,3.901
427,1624446481622,151.04696967624352,79.21959,0.81877977,3.0,4.273
428,1624446486970,151.04597313008355,93.40532,0.9764356,3.0,6.004
429,1624446492327,150.99200039639388,114.13421,1.0750355,3.0,7.154
430,1624446497464,150.99185591537406,120.226685,0.84278715,3.0,4.859
431,1624446502643,150.78632741785168,122.30424,0.9841942,3.0,4.255
432,1624446507764,150.80344711315198,118.45751,1.0030578,3.0,4.41
433,1624446512916,150.87556028114332,118.28883,0.9776785,3.0,4.539
434,1624446518187,150.41310174941697,112.93116,0.84729993,3.0,4.404
435,1624446523384,150.4263908929532,114.59587,0.8727531,3.0,4.265
436,1624446528956,150.20135218565207,147.21487,0.7366132,3.0,4.886
437,1624446534201,150.18947082163697,120.14138,0.50321746,3.0,6.656
438,1624446539608,150.18825276428464,86.76903,0.38184923,3.0,7.291
439,1624446544949,150.2530646901013,66.05326,0.27717608,3.0,7.039
440,1624446550530,150.3444326553258,4.3918023,0.23061311,3.0,4.888
441,1624446555734,150.11375714491277,11.575346,0.772717,3.0,5.504
442,1624446560960,150.1107665376805,31.221767,0.8888302,3.0,5.653
443,1624446565997,150.0216881060891,43.089428,0.7988473,3.0,6.97
444,1624446571256,150.1267001062715,36.554718,1.0674481,3.0,5.997
445,1624446576487,150.0938752988606,36.71807,0.95778614,3.0,7.889
446,1624446581763,150.48736303380022,27.071987,0.90511936,3.0,7.19
447,1624446586950,150.47700857182704,24.7404,0.8981831,3.0,8.037
448,1624446591972,150.76487627580076,20.138437,1.0246129,3.0,7.515
449,1624446597371,150.74298736035314,14.616007,1.1658065,3.0,8.059
450,1624446602509,150.7571559657004,22.145037,1.1881433,3.0,6.911
451,1624446607566,150.77505742348342,28.913803,1.2383953,3.0,7.678
452,1624446612722,151.03968499808485,26.480442,1.2112324,3.0,6.69
453,1624446617748,151.1199843756028,26.705433,1.0890607,3.0,6.521
454,1624446622870,151.3297215783697,21.691353,1.1463734,3.0,6.649
455,1624446627956,151.31578961091807,17.544842,0.7785788,3.0,4.481
456,1624446633450,151.52262255845238,11.757115,1.2845832,3.0,3.891
457,1624446638978,151.49818096256246,9.999298,1.0440187,3.0,6.438
458,1624446643979,151.40192661459466,15.388793,1.0140817,3.0,6.909
459,1624446649850,151.36440633947674,9.965883,1.3604594,3.0,4.781
460,1624446654941,151.52943115843803,15.476638,1.3356541,3.0,4.465
461,1624446660502,151.47612500989254,10.609843,1.2868879,3.0,4.339
462,1624446665645,151.64749438759978,12.11714,0.8973043,3.0,4.231
463,1624446670993,151.72410206437849,8.00324,1.0996509,3.0,4.59
464,1624446676509,151.68037532029763,1.0053133,0.67583966,3.0,4.747
465,1624446681672,151.67305379475815,2.0768824,0.5005259,3.0,6.122
466,1624446686682,151.81577261329133,11.416337,0.80868715,3.0,6.908
467,1624446691969,151.77492695488124,16.849337,1.0451238,3.0,6.983
468,1624446697453,151.59961268161396,12.972471,0.9738207,3.0,8.053
469,1624446702823,151.70316787499155,24.585022,0.92362016,3.0,8.308
470,1624446707957,151.90763663303952,31.877928,1.0188924,3.0,7.223
471,1624446713576,152.00157004204053,10.406967,0.90257853,3.0,4.612
472,1624446718979,151.58957593182507,7.4185495,0.45772535,3.0,3.719
473,1624446723989,151.61253148013205,11.929542,0.49584633,3.0,4.14
474,1624446729467,152.01609404158327,15.210739,1.2134322,3.0,6.33
475,1624446734683,152.0471333520128,20.838837,1.1712316,3.0,8.153
476,1624446740088,152.13928303804155,22.142162,1.136607,3.0,6.97
477,1624446745684,152.13508615495513,26.256174,1.0859568,3.0,6.137
478,1624446750928,151.90919823863769,353.42923,0.12915319,3.0,6.618
479,1624446755917,151.8656712350402,304.42343,0.044718247,3.0,5.667
480,1624446760952,151.7970776529113,51.136288,0.10562764,3.0,3.573
481,1624446765962,151.74131896027885,28.883875,0.47287482,3.0,2.857
482,1624446770958,151.76650124401118,23.048035,1.0390873,3.0,3.321
483,1624446775974,151.88842133633833,19.901264,1.2441208,3.0,3.269
484,1624446781139,152.42128257564156,36.41252,0.81358886,3.0,3.146
485,1624446786262,152.45434604250644,34.47518,0.7948025,3.0,5.331
486,1624446791755,152.47768848635357,31.21103,0.89892143,3.0,6.878
487,1624446796931,152.70900526161577,27.196186,0.99345773,3.0,5.798
488,1624446802751,152.68637719465184,21.567259,0.9587455,3.0,6.93
489,1624446807772,152.7842875775466,17.341196,0.97775525,3.0,6.45
490,1624446812902,152.84755797994475,21.739798,0.81661797,3.0,7.976
491,1624446817921,152.91954112870198,18.34589,0.89943707,3.0,6.656
492,1624446823344,152.8972364221511,19.586708,0.7035715,3.0,8.029
493,1624446828741,153.00074503558298,8.314925,0.4577268,3.0,6.557
494,1624446833902,153.06428958958762,31.486443,0.65813226,3.0,6.901
495,1624446839764,152.97226290607762,40.628437,0.8657988,3.0,6.189
496,1624446844923,153.00249053975054,45.15127,0.82610327,3.0,7.487
497,1624446849927,153.17334612231815,45.446037,0.6307885,3.0,6.724
498,1624446854914,153.10900453960005,54.78703,0.7046332,3.0,7.593
499,1624446859935,152.9615714104645,48.567097,0.47828716,3.0,7.319
500,1624446865944,152.8915806844262,62.318123,0.0540271,3.0,6.695
501,1624446871000,152.97784612253818,44.282585,0.040164944,3.0,5.085
502,1624446876270,153.05151778366138,56.314346,0.5624577,3.0,4.987
503,1624446881291,153.02373155751636,49.03173,0.9066447,3.0,5.015
504,1624446886316,153.05741486406197,35.036865,0.008544669,3.0,5.075
505,1624446891423,152.93909752442732,48.06594,0.70407766,3.0,4.981
506,1624446896884,152.86609185831003,47.238132,0.8445267,3.0,4.897
507,1624446901954,152.79304553311545,41.96392,0.89023226,3.0,5.009
508,1624446907431,152.6819489678614,47.018578,0.9354932,3.0,5.355
509,1624446912652,152.8676937052486,45.475674,0.90249693,3.0,5.088
510,1624446917981,152.88865520224672,44.263565,0.93749374,3.0,5.369
511,1624446923189,152.78713521674638,47.124054,0.98996055,3.0,4.598
512,1624446928902,152.73905250237885,0.9631499,0.43801883,3.0,5.557
513,1624446934774,152.6352296086077,31.6719,0.57186437,3.0,4.839
514,1624446939902,152.56428186271066,49.37101,0.8480555,3.0,5.585
515,1624446944932,152.50452591514403,5.01931,0.35463247,3.0,5.762
516,1624446949949,152.49412116591856,1.9619408,0.26051664,3.0,5.206
517,1624446954967,152.633190088383,0.8197026,0.17364708,3.0,4.45
518,1624446959973,152.6693637211572,0.46151444,0.118568175,3.0,4.658
519,1624446965945,152.56843834099797,180.0,0.008192454,3.0,3.651
520,1624446970955,152.63306933693372,0.0,0.00021945474,3.0,3.0
521,1624446975953,152.79057140392683,180.0,4.297465e-06,3.0,3.268
522,1624446981971,152.74286608741266,0.0,0.003006167,3.0,2.6
523,1624446986953,152.64106720466157,180.0,9.585558e-05,3.0,3.51
524,1624446991972,152.58676642834158,0.0,4.2960396e-06,3.0,2.7
525,1624446997966,152.64807562232565,0.0,9.472389e-09,3.0,3.978
526,1624447003962,152.5777598216041,0.0,0.08047042,3.0,3.0
527,1624447008967,152.68234636547788,180.0,0.0014952094,3.0,2.9
528,1624447014751,152.7105204415191,184.04079,0.36356777,3.0,3.967
529,1624447019957,152.8482654175887,218.87898,1.116472,3.0,3.0
530,1624447025362,152.71070266036202,229.83138,0.9012061,3.0,6.924
531,1624447030888,152.72748733889426,224.77023,0.8686388,3.0,8.563
532,1624447036725,152.6973208633386,236.95631,0.7368183,3.0,5.007
533,1624447041965,152.66580588750543,244.44524,0.66078836,3.0,4.771
534,1624447047981,152.6172134634215,268.94266,0.2573424,3.0,5.586
535,1624447053953,152.6065324409373,269.81448,0.16608597,3.0,5.192
536,1624447059242,152.70076256139492,25.657404,0.047628343,3.0,4.543
537,1624447064562,152.64887133517058,35.91103,0.6095504,3.0,4.849
538,1624447069876,152.72507677066602,43.661476,0.7717693,3.0,5.189
539,1624447075424,152.75271540905558,46.12768,0.9526609,3.0,5.357
540,1624447080584,152.54782744134337,49.117252,1.067591,3.0,5.451
541,1624447085895,152.431180719025,43.684402,0.9505489,3.0,5.533
542,1624447091307,152.4568479151872,42.456577,0.9492903,3.0,5.608
543,1624447096479,152.2824272990009,25.949438,0.7795314,3.0,6.197
544,1624447101570,152.2447455432143,77.98801,1.1226978,3.0,6.141
545,1624447106954,152.1992930987944,39.621727,0.96053505,3.0,6.898
546,1624447112944,152.01235227708082,48.64356,0.23120402,3.0,5.48
547,1624447117988,152.01598795021567,359.99988,0.00096908124,3.0,3.347
548,1624447123911,152.28698611799666,6.560933e-07,0.0008695984,3.0,3.358
549,1624447128945,152.25922531980208,45.406456,0.00039831043,3.0,4.322
550,1624447133976,152.10611630015433,180.0,0.12553252,3.0,5.089
551,1624447139953,152.09105886973984,0.0,0.0018039553,3.0,3.166
552,1624447144960,152.28739732304837,178.94365,0.056137502,3.0,3.597
553,1624447150984,152.3233867471474,41.443333,1.3202615,3.0,3.6
554,1624447156964,152.21284849891472,89.16474,1.1564162,3.0,3.785
555,1624447162524,151.85211410448474,75.12212,0.6682186,3.0,5.794
556,1624447167823,151.8577392742403,12.745274,0.1934506,3.0,6.722
557,1624447173188,151.18886852900238,16.461466,0.43975016,3.0,5.783
558,1624447178671,151.26275473867807,1.3225852,0.29968113,3.0,4.868
559,1624447183872,150.5808991012412,14.018675,0.55650723,3.0,6.394
560,1624447189280,150.5918809992939,14.56279,0.70932245,3.0,4.615
561,1624447194601,150.50834170527568,18.080374,0.75434804,3.0,4.006
562,1624447199797,150.20260626238806,35.124435,0.7509664,3.0,5.139
563,1624447205473,150.11782798527247,39.547215,0.5611462,3.0,6.622
564,1624447210906,150.13030671931557,40.59879,0.5494796,3.0,7.332
565,1624447215963,150.0630191697509,44.067165,0.5558169,3.0,7.348
566,1624447221240,150.12103007881402,52.21315,0.77150273,3.0,5.111
567,1624447226500,149.9407684390346,51.079346,0.94633794,3.0,6.44
568,1624447231811,149.956568699413,58.524574,0.7073846,3.0,6.805
569,1624447236960,149.9595255842956,55.18072,0.56317407,3.0,6.802
570,1624447242752,149.91384052015908,42.040947,0.64955366,3.0,5.698
571,1624447247976,149.82828067611993,53.077087,0.84095275,3.0,6.587
572,1624447253623,149.87187473341075,40.689938,0.72203714,3.0,6.138
573,1624447258972,149.6793536048183,43.17448,0.7548693,3.0,5.633
574,1624447264335,149.7574480494151,53.20708,0.6794232,3.0,5.592
575,1624447269522,149.70576835253388,60.190094,0.5179149,3.0,6.723
576,1624447274804,149.72015283731457,54.01275,0.6155799,3.0,6.977
577,1624447280265,149.51638561905702,46.421497,0.65036476,3.0,5.84
578,1624447285832,149.4999629613646,8.975645,0.3042713,3.0,4.923
579,1624447290985,149.41895456817096,46.721836,0.4319956,3.0,5.47
580,1624447296186,149.4027709560681,62.11086,0.6049801,3.0,5.993
581,1624447301700,149.23355051011598,49.562454,0.41373605,3.0,5.795
582,1624447306894,149.16773450838673,53.765545,0.74152523,3.0,5.898
583,1624447311958,149.16600022337258,66.16296,0.7192106,3.0,6.329
584,1624447316990,149.18115076712346,67.03753,0.92191523,3.0,7.01
585,1624447322626,148.8268393873627,63.691784,0.9103228,3.0,7.592
586,1624447327812,148.8602151371485,56.470974,0.87953967,3.0,7.065
587,1624447332838,148.72228201890067,50.90412,0.9624116,3.0,7.452
588,1624447338408,148.7053705326382,47.076458,0.9039873,3.0,7.056
589,1624447343464,148.53205118031656,49.081436,0.94774675,3.0,6.484
590,1624447348640,148.5872904887192,58.233364,0.76896524,3.0,5.502
591,1624447353965,148.42607020899814,59.376823,0.83515435,3.0,6.588
592,1624447359984,148.46638485002833,4.942526,0.4316642,3.0,6.678
593,1624447364993,148.13755669388044,18.391977,0.40122828,3.0,5.446
594,1624447370383,148.14289992277017,43.681282,0.6985623,3.0,5.658
595,1624447375536,148.1102983162838,40.50404,0.6359068,3.0,6.161
596,1624447380979,148.10304832118828,22.817352,0.4243175,3.0,6.075
597,1624447386268,148.29906430620358,38.4847,0.6279422,3.0,5.62
598,1624447391413,148.34327940490243,51.527267,0.87167305,3.0,5.924
599,1624447396597,148.06282205894453,50.807568,0.9496571,3.0,6.544
600,1624447401967,148.10140778384013,52.581852,0.7916028,3.0,6.457
601,1624447406959,148.07293781661616,0.98373914,0.413742,3.0,6.79
602,1624447412989,147.8388791384442,0.0001603131,0.27537706,3.0,5.219
603,1624447418993,147.9711990183436,0.0,0.0929653,3.0,5.992
604,1624447424971,147.89808383223846,180.0,0.12296673,3.0,4.0
605,1624447430972,147.8473247957676,0.0,0.0013170202,3.0,3.919
606,1624447435995,147.8080740788193,180.0,1.8106584e-05,3.0,3.7
607,1624447441962,147.79681324033177,180.0,0.20739104,3.0,3.833
608,1624447446980,147.80056345004363,0.0,0.0009671024,3.0,3.583
609,1624447452957,147.7095815303112,56.476482,1.0074301,3.0,3.948
610,1624447458943,147.7080316208058,53.90024,1.2269367,3.0,3.928
611,1624447463969,147.7678863126133,74.84931,1.079626,3.0,4.707
612,1624447469953,147.7941172750139,53.19823,1.005899,3.0,5.352
613,1624447475199,147.72105064369035,56.088478,0.9239075,3.0,5.911
614,1624447480907,147.86420023280374,45.321873,0.56795645,3.0,6.865
615,1624447485951,147.62795094199325,39.85116,0.4954666,3.0,4.419
616,1624447491344,147.26557098740034,67.101654,0.41124168,3.0,4.316
617,1624447496737,147.37222544746157,48.82284,0.8554695,3.0,4.896
618,1624447502298,147.35721645485256,64.85653,0.8161292,3.0,5.733
619,1624447507488,147.34770433140633,52.7671,0.7226922,3.0,4.134
620,1624447512485,147.3030099733894,50.80746,0.695591,3.0,4.295
621,1624447517486,147.24835049748486,50.810978,0.6416149,3.0,4.09
622,1624447522864,147.2646222022198,57.927677,0.78221697,3.0,4.187
623,1624447527980,146.7901338891448,41.742653,0.98620754,3.0,4.684
624,1624447533380,146.95030911231123,42.853207,0.92289096,3.0,6.787
625,1624447538526,146.81149695582286,40.010483,0.992541,3.0,6.793
626,1624447543628,146.8216656711186,38.49217,0.93644166,3.0,7.675
627,1624447548971,146.89510675965604,51.45885,0.8714938,3.0,5.812
628,1624447554343,146.96126648060329,50.599277,0.8175162,3.0,4.865
629,1624447559538,146.59821044019915,44.525272,0.88231534,3.0,5.023
630,1624447564962,146.55105044164557,30.857298,0.8510669,3.0,6.424
631,1624447569979,146.3887342208434,7.116273,0.5039492,3.0,5.641
632,1624447574989,146.48144167799384,4.2068887,0.2885311,3.0,3.342
633,1624447580961,146.76321513132282,15.768631,0.052392654,3.0,3.1
634,1624447586485,146.98109975755116,23.614258,0.0030724101,3.0,6.239
635,1624447591974,146.9748237314488,180.0,0.001587833,3.0,2.7
636,1624447597301,146.77865545313995,0.0,5.7663987e-05,3.0,4.297
637,1624447602967,146.77555627308345,180.0,5.2788124e-07,3.0,2.642
638,1624447608445,146.53976954868287,219.21098,0.7386712,3.0,2.952
639,1624447613980,146.50704438093385,186.85736,0.15348358,3.0,5.418
640,1624447618998,146.2691070200825,138.49701,0.017291551,3.0,4.924
641,1624447623981,146.23362269491676,180.00462,0.001055873,3.0,4.331
642,1624447629561,146.42008999908631,212.11023,1.1851872,3.0,5.652
643,1624447634896,146.34089118226098,239.72545,1.0828023,3.0,7.067
644,1624447639969,146.77603738577525,225.2353,1.0553393,3.0,6.153
645,1624447645570,146.8243612637653,223.39044,1.1034647,3.0,3.939
646,1624447650755,146.96587024304506,226.92415,1.0673524,3.0,4.385
647,1624447655960,147.0084531487282,228.35994,1.1498909,3.0,6.333
648,1624447660974,147.06542283432205,232.2551,0.9377745,3.0,6.979
649,1624447666495,147.0274324922853,212.15454,0.74619883,3.0,3.797
650,1624447671571,147.07588426721364,196.88068,0.816969,3.0,3.838
651,1624447676630,147.14358687536517,193.60852,0.9811765,3.0,5.55
652,1624447681669,147.3938626285911,207.17622,1.1784484,3.0,7.193
653,1624447686762,147.4462124135647,218.08528,1.302421,3.0,7.04
654,1624447691798,147.40920787406867,222.576,1.0831285,3.0,7.988
655,1624447697344,147.49835799893293,224.6419,1.1634414,3.0,5.665
656,1624447702404,147.49396066939306,224.21385,1.2475893,3.0,7.57
657,1624447707425,147.70215717748573,225.57886,1.2252138,3.0,7.967
658,1624447712643,147.67280238593668,229.287,1.2573948,3.0,8.503
659,1624447717692,147.82488001756172,227.73068,1.2824459,3.0,7.898
660,1624447723260,147.803690299617,201.58812,0.91229033,3.0,10.758
661,1624447728487,147.73406709984104,170.17648,0.7900873,3.0,6.535
662,1624447733766,147.92982939978367,155.45128,1.016887,3.0,6.881
663,1624447738967,147.75816251712342,172.91245,0.96413493,3.0,5.575
664,1624447743988,147.7845299266157,224.47086,0.5557947,3.0,6.689
665,1624447749752,147.785170732555,237.31204,0.8643672,3.0,6.043
666,1624447754792,147.792526071612,236.27438,1.0121812,3.0,7.618
667,1624447759845,147.87604025171345,234.72862,0.83088404,3.0,6.066
668,1624447764907,147.88985206904775,234.17201,0.7638216,3.0,7.371
669,1624447769968,148.18533630442167,233.4457,0.8254974,3.0,6.683
670,1624447774988,148.26910958557423,233.45828,0.9072356,3.0,7.751
671,1624447780442,148.40153726296714,230.51833,0.9698326,3.0,8.29
672,1624447785964,148.4243997300325,227.93384,0.9078466,3.0,8.318
673,1624447791449,148.40659974117122,223.25565,0.97418696,3.0,6.063
674,1624447796611,148.41190547280502,224.08946,1.005034,3.0,7.48
675,1624447801984,148.71221944595817,225.50449,0.9038785,3.0,8.275
676,1624447807755,148.6757395839931,226.94818,0.93526655,3.0,9.133
677,1624447813232,148.9099652071002,223.8695,0.92986345,3.0,9.318
678,1624447818680,148.89414437509558,226.12906,0.9703823,3.0,9.155
679,1624447824217,149.1594472696962,238.42879,1.0434813,3.0,6.151
680,1624447829765,149.26694785005515,243.87825,0.764126,3.0,7.474
681,1624447835270,149.48974320067802,232.87257,0.8559412,3.0,6.553
682,1624447840270,149.56965832124334,218.5564,0.82902163,3.0,6.976
683,1624447845984,149.4237167071526,181.51292,0.5578089,3.0,7.015
684,1624447850985,149.44422464757696,180.00873,0.04516793,3.0,5.974
685,1624447856971,149.33402832515978,189.42305,0.037370834,3.0,5.611
686,1624447861994,149.360936515012,183.00633,0.00029649425,3.0,6.135
687,1624447868004,149.25802071378095,355.28055,0.7002799,3.0,7.14
688,1624447873177,149.14802210413853,180.0,0.014158709,3.0,7.855
689,1624447899348,149.20485546484707,250.0,0.81,3.0,6.5
690,1624447904897,149.20242028964225,0.0,0.3485468,3.0,7.672
691,1624447909899,149.2653060182227,264.86792,0.6464701,3.0,4.464
692,1624447914934,149.36674909976125,234.66794,0.6382244,3.0,4.005
693,1624447920875,149.31402662215683,234.0518,0.6166538,3.0,3.9
694,1624447925883,149.554653365975,227.0459,0.89888406,3.0,4.029
695,1624447930922,149.41996862095414,278.50034,0.9000638,3.0,5.064
696,1624447936228,149.6657605384454,270.0587,0.84923244,3.0,7.499
697,1624447941325,149.72040940968972,259.3264,0.92226547,3.0,7.776
698,1624447946592,149.99715194075327,246.94075,0.7280471,3.0,6.372
699,1624447951800,149.95642968959837,250.79536,0.70147645,3.0,7.269
700,1624447956969,149.9536087118518,245.42513,0.76027644,3.0,6.878
701,1624447962529,149.97928403643934,236.74669,0.8827267,3.0,8.244
702,1624447967651,150.1952399210237,237.63106,0.86467546,3.0,6.181
703,1624447972806,150.19217033999993,235.83832,0.95135236,3.0,6.347
704,1624447977959,150.26018701769453,233.57846,0.9259488,3.0,4.28
705,1624447983508,150.2278899693558,236.38145,0.7567559,3.0,5.54
706,1624447988649,150.26078966170343,241.14891,0.55390084,3.0,4.014
707,1624447993747,150.16189120816657,234.8666,0.5520311,3.0,5.258
708,1624447999213,150.46101289113992,225.35966,0.49174884,3.0,4.728
709,1624448004766,150.44812548932805,235.72281,0.7114968,3.0,5.686
710,1624448009928,150.89049644577318,242.17358,0.9262675,3.0,5.503
711,1624448014917,150.88300512539914,231.09729,0.9149482,3.0,6.448
712,1624448019968,151.39180662160354,224.77165,0.7858242,3.0,6.015
713,1624448025356,151.4043838215348,264.59726,0.5921894,3.0,7.088
714,1624448030394,151.68607938621864,254.52718,0.58361465,3.0,6.601
715,1624448035791,151.69279420964153,253.6078,0.52388,3.0,7.324
716,1624448040976,151.81859313085332,242.97792,0.7980601,3.0,5.777
717,1624448046417,151.9758289772192,233.84853,0.61172676,3.0,4.848
718,1624448051713,152.2574448396542,232.41965,0.5175826,3.0,4.282
719,1624448056978,152.25273941060323,236.10753,0.5632031,3.0,4.967
720,1624448061989,152.34105652244597,227.48488,0.6058284,3.0,5.267
721,1624448067000,152.43837624620795,229.72139,0.6358055,3.0,5.901
722,1624448072559,152.56543533332868,230.8671,0.63508475,3.0,4.89
723,1624448077771,152.51676691291104,232.61073,0.700733,3.0,5.695
724,1624448082906,152.58314379586312,228.44606,0.7524544,3.0,4.488
725,1624448087982,152.49278677256686,221.4951,0.5859259,3.0,3.893
726,1624448093291,152.73134203071382,224.87561,0.6235898,3.0,4.368
727,1624448098721,152.63250081648894,227.682,0.44630304,3.0,4.226
728,1624448103779,152.80009772728278,230.44363,0.73322695,3.0,4.172
729,1624448108924,152.80588113020153,226.75735,0.90278155,3.0,5.298
730,1624448113974,152.98377540063606,224.78503,0.80701464,3.0,4.868
731,1624448119540,152.94578125817168,232.08081,0.7717379,3.0,4.654
732,1624448124900,153.04064468248953,225.66766,0.92308563,3.0,4.955
733,1624448129941,152.99992813691907,226.44171,0.9560863,3.0,4.869
734,1624448135191,153.1100447147399,219.61008,0.80633014,3.0,4.839
735,1624448140537,153.16927177678474,226.48206,0.8897957,3.0,4.905
736,1624448145744,152.6885607531715,214.81532,0.79099,3.0,3.947
737,1624448150804,152.68991071043595,209.18607,0.5665424,3.0,3.678
738,1624448155974,152.69979478934442,199.57079,0.19165035,3.0,3.677
739,1624448162005,152.69887589185933,172.58157,0.3088576,3.0,5.278
740,1624448167989,153.0504117744672,180.0031,0.229556,3.0,5.344
741,1624448173976,153.0206922499805,180.0,0.31861633,3.0,5.083
742,1624448178968,152.9987442811381,197.23602,0.22397414,3.0,4.636
743,1624448184947,153.00796571024543,200.84245,1.4397367,3.0,5.653
744,1624448190168,153.06645416922075,210.80602,1.0701816,3.0,5.533
745,1624448195874,153.01823172280038,203.88872,1.0865426,3.0,7.134
746,1624448200945,152.74894613042244,202.94055,1.2117198,3.0,5.881
747,1624448205968,152.75008436363558,201.22852,1.1836834,3.0,5.637
748,1624448211742,152.45909914188127,191.95059,0.9697983,3.0,3.967
749,1624448216984,152.54922974580398,185.73756,0.6787218,3.0,4.554
750,1624448221996,152.2067471978529,183.07481,0.32772124,3.0,4.747
751,1624448227466,152.1559478606902,193.07744,0.16429402,3.0,4.508
752,1624448232530,151.82162824388922,196.70952,0.5785907,3.0,4.24
753,1624448237655,151.77955398124195,191.97002,0.7335485,3.0,3.774
754,1624448242668,151.34812277634026,192.4574,0.781052,3.0,3.846
755,1624448247986,151.3337281184171,184.73746,0.6285819,3.0,4.5
756,1624448253337,151.5879913897876,185.33784,0.3524469,3.0,4.39
757,1624448258924,151.52889235641914,183.47478,0.18188623,3.0,4.799
758,1624448264192,151.48971588591294,199.13043,0.6042336,3.0,4.295
759,1624448269293,151.4986552969962,198.92856,0.66253006,3.0,3.77
760,1624448274354,151.46871412190507,197.05283,0.6043878,3.0,3.976
761,1624448279827,151.49128126305146,196.67636,0.80908287,3.0,3.896
762,1624448284982,151.43693338147486,198.2777,0.9409098,3.0,3.92
763,1624448290629,151.384044034514,194.85193,0.8602322,3.0,4.857
764,1624448295721,151.2802911278189,195.12038,0.68259096,3.0,4.949
765,1624448300769,151.31262274491874,193.52074,0.6253162,3.0,5.416
766,1624448305834,151.5455914549041,196.17578,0.68498045,3.0,5.28
767,1624448310969,151.5578588393989,183.22932,0.5864387,3.0,5.429
768,1624448316976,151.8813722879392,124.61122,0.13969575,3.0,5.172
769,1624448322988,151.82968224132273,147.37274,0.075282566,3.0,3.769
770,1624448328960,151.5245524507347,180.37975,0.7074788,3.0,4.901
771,1624448334982,151.531872946308,195.56732,1.0087671,3.0,3.846
772,1624448340624,151.31961987631252,188.82266,0.7650228,3.0,4.249
773,1624448345941,151.40858404036047,184.81808,0.8011684,3.0,7.09
774,1624448350976,151.45892350677315,181.84503,0.91134465,3.0,6.296
775,1624448356547,151.5235261915752,182.85213,0.949062,3.0,7.049
776,1624448361912,151.08905299488217,191.24411,0.90750235,3.0,6.896
777,1624448366950,151.1237126979698,190.74316,0.80282515,3.0,6.638
778,1624448371947,151.05741214199415,197.54706,0.83338803,3.0,5.479
779,1624448376973,151.1329939811142,196.22456,0.8543496,3.0,6.088
780,1624448381984,150.96538726612732,194.04382,0.9161508,3.0,6.536
781,1624448387719,150.89574271961658,193.40247,1.032817,3.0,6.994
782,1624448392725,150.94439959119367,195.07579,1.0509236,3.0,6.091
783,1624448397760,150.86780534332166,195.46199,1.0932082,3.0,6.564
784,1624448402963,150.69015615595478,190.80843,1.1214825,3.0,6.731
785,1624448408717,150.6615438635329,191.18736,1.2006818,3.0,7.11
786,1624448413982,150.5895555922418,201.8599,1.1650485,3.0,5.449
787,1624448418960,150.6217368765353,302.8495,0.0274212,3.0,5.757
788,1624448424304,150.57767787060672,201.27153,0.23545697,3.0,4.554
789,1624448429380,150.58060638319176,203.55406,0.8475011,3.0,5.918
790,1624448434492,150.22970278104455,194.58247,0.94689643,3.0,6.724
791,1624448439846,150.16559611350138,196.52184,0.9126962,3.0,6.022
792,1624448444960,150.00017790654644,196.43901,1.0082135,3.0,5.745
