,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
114,1619174057667,-88,1,0,0, null, {76=[B@7a572f4},-2147483648,-1,7f77c3b483ac788e259882b26b945953dcae4c4c19484cfea65df795
115,1619174057675,-88,1,0,0, null, {},-2147483648,26,a8d5de0ba2595e7b2d7212323dd65b01086abeb6edc500db6783bd62
116,1619174061197,-91,1,0,0, null, {76=[B@bb52de7},12,26,89815adbb1aba0b8f0d2bd0fdce8e43855a57d31543b0d09840d308b
117,1619174077713,-85,1,0,0, null, {76=[B@f202071},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
118,1619174077729,-82,1,0,0, null, {76=[B@7bb13c4},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
119,1619174078011,-82,1,0,0, null, {76=[B@7811173},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
120,1619174078273,-88,1,0,0, null, {76=[B@33cf22e},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
121,1619174078288,-85,1,0,0, null, {76=[B@36b2a65},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
122,1619174089849,-78,1,0,0, null, {76=[B@c6cf5f4},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
123,1619174090068,-86,1,0,0, null, {76=[B@cd13d63},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
124,1619174090133,-88,1,0,0, null, {76=[B@96042de},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
125,1619174090336,-85,1,0,0, null, {76=[B@f9476d5},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
126,1619174090410,-77,1,0,0, null, {76=[B@8419878},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
127,1619174090611,-85,1,0,0, null, {76=[B@bf514b7},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
128,1619174090679,-78,1,0,0, null, {76=[B@3dd3142},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
129,1619174106265,-89,1,0,0, null, {76=[B@fed0bcb},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
130,1619174106406,-78,1,0,0, null, {76=[B@659266},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
131,1619174106556,-87,1,0,0, null, {76=[B@22591fd},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
132,1619174106677,-77,1,0,0, null, {76=[B@b532bc0},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
133,1619174106955,-77,1,0,0, null, {76=[B@9b3169f},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
134,1619174110833,-77,1,0,0, null, {76=[B@ab2b2d8},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
135,1619174110884,-90,1,0,0, null, {76=[B@62b3a97},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
136,1619174111118,-85,1,0,0, null, {76=[B@e5678a2},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
137,1619174122666,-81,1,0,0, null, {76=[B@f044425},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
138,1619174123244,-89,1,0,0, null, {76=[B@d248208},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
139,1619174139230,-87,1,0,0, null, {76=[B@1a3bfd9},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
140,1619174139502,-80,1,0,0, null, {76=[B@da3284c},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
141,1619174139772,-85,1,0,0, null, {76=[B@a13759b},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
142,1619174151631,-73,1,0,0, null, {76=[B@246f002},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
143,1619174151915,-71,1,0,0, null, {76=[B@c675149},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
144,1619174158461,-86,1,0,0, null, {76=[B@faf76c8},8,26,977df9871c14878d2a3b7353ac4369a445bf9f572423b7af115414ca
145,1619174158541,-85,1,0,0, null, {76=[B@5a93774},12,26,8a6155795bddf945e92584746ea65d80305295b81ad1aa76e11b6e49
146,1619174158663,-72,1,0,0, null, {76=[B@58ce3},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
147,1619174158738,-85,1,0,0, null, {76=[B@93e785e},8,26,977df9871c14878d2a3b7353ac4369a445bf9f572423b7af115414ca
148,1619174158794,-86,1,0,0, null, {76=[B@67a4a55},12,26,8a6155795bddf945e92584746ea65d80305295b81ad1aa76e11b6e49
149,1619174158938,-74,1,0,0, null, {76=[B@59221f8},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
