,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
10151,1623675622722,-64,1,0,0, null, {76=[B@e410b5},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10152,1623675626570,-70,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10153,1623675626619,-67,1,0,0, null, {76=[B@c52a16d},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10154,1623675626656,-74,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10155,1623675626780,-88,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10156,1623675626788,-61,1,0,0, Mi Smart Band 4, {343=[B@131e11c},-2147483648,6,6e56d983e05a94884d6f4f710f68a3e6d98ad6912b3fa0bc916a4876
10157,1623675626833,-70,1,0,0, null, {76=[B@b44e0ab},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10158,1623675626857,-64,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10159,1623675626891,-81,1,0,0, null, {76=[B@cf37b4},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10160,1623675626925,-66,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10161,1623675626988,-68,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10162,1623675627058,-85,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10163,1623675627070,-65,1,0,0, null, {76=[B@fec0d95},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10164,1623675627140,-64,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10165,1623675627165,-77,1,0,0, null, {76=[B@e70bb76},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10166,1623675627197,-63,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10167,1623675627276,-67,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10168,1623675627347,-76,1,0,0, null, {76=[B@5164e49},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10169,1623675627350,-90,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10170,1623675627375,-71,1,0,0, null, {76=[B@8e8c65a},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10171,1623675642964,-76,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10172,1623675642978,-80,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
